1905,Crossmen,6/23/2017,"Whitewater, WI",26.3,19.5,20.1,65.9,0,65.9
1906,Colts,6/23/2017,"Whitewater, WI",22.8,17.55,17.9,58.25,0,58.25
1907,Blue Devils,6/24/2017,"Stanford, CA",28.3,22.15,21.55,72,0,72
1908,Santa Clara Vanguard,6/24/2017,"Stanford, CA",27.5,21.9,21.65,71.05,0,71.05
1909,Phantom Regiment,6/24/2017,"Stanford, CA",26.2,20.45,20.05,66.7,0,66.7
1910,Blue Knights,6/24/2017,"Stanford, CA",26.7,20.45,20.7,67.85,0,67.85
1911,The Academy,6/24/2017,"Stanford, CA",24.9,19,19.45,63.35,0,63.35
1912,Mandarins,6/24/2017,"Stanford, CA",25.9,19.65,18.75,64.3,0,64.3
1913,Pacific Crest,6/24/2017,"Stanford, CA",23.9,18.45,18.3,60.65,0,60.65
1914,The Cavaliers,6/24/2017,"Michigan City, IN",29.1,14.2,28.2,71.5,0,71.5
1915,Carolina Crown,6/24/2017,"Michigan City, IN",29.6,14.5,28.6,72.7,0,72.7
1916,Blue Stars,6/24/2017,"Michigan City, IN",25.9,13.5,26.7,66.1,0,66.1
1917,Crossmen,6/24/2017,"Michigan City, IN",26.4,13.2,26.4,66,0,66
1918,Madison Scouts,6/24/2017,"Michigan City, IN",25.8,13,25.8,64.6,0,64.6
1919,Colts,6/24/2017,"Michigan City, IN",24,12.2,24.4,60.6,0,60.6
1920,Bluecoats,6/25/2017,"Hamilton, OH",30.2,29.2,15.2,74.6,0,74.6
1921,Carolina Crown,6/25/2017,"Hamilton, OH",29.6,28.9,14.9,73.4,0,73.4
1922,The Cavaliers,6/25/2017,"Hamilton, OH",28.8,28.5,14.3,71.6,0,71.6
1923,Crossmen,6/25/2017,"Hamilton, OH",26.7,26.8,13.5,67,0,67
1924,Boston Crusaders,6/25/2017,"Hamilton, OH",27.8,27.3,14,69.1,0,69.1
1925,Troopers,6/25/2017,"Hamilton, OH",25.2,24.9,12.9,63,0,63
1926,Colts,6/25/2017,"Hamilton, OH",25.1,24.3,12.4,61.8,0,61.8
1927,The Cadets,6/26/2017,"Pittsburgh, PA",29.1,28,14.8,71.9,0,71.9
1928,Bluecoats,6/26/2017,"Pittsburgh, PA",30.3,29,15.4,74.7,0,74.7
1929,Crossmen,6/26/2017,"Pittsburgh, PA",27.9,27.2,14,69.1,0,69.1
1930,Colts,6/26/2017,"Pittsburgh, PA",25.8,23.8,12.5,62.1,0,62.1
1931,Troopers,6/26/2017,"Pittsburgh, PA",25.1,24.3,13,62.4,0,62.4
1932,Spirit of Atlanta,6/26/2017,"Pittsburgh, PA",25.3,22.9,12.8,61,0,61
1933,Genesis,6/26/2017,"Pittsburgh, PA",22.2,21.6,11.4,55.2,0,55.2
1934,The Cavaliers,6/27/2017,"Evansville, IN",29.6,14.4,28.6,72.6,0,72.6
1935,Blue Stars,6/27/2017,"Evansville, IN",27.3,13.3,27,67.6,0,67.6
1936,Boston Crusaders,6/27/2017,"Evansville, IN",27.9,13.6,28,69.5,0,69.5
1937,Madison Scouts,6/27/2017,"Evansville, IN",26.9,13.2,27,67.1,0,67.1
1938,Santa Clara Vanguard,6/29/2017,"Oceanside, CA",29,21.95,21.65,72.6,0,72.6
1939,Phantom Regiment,6/29/2017,"Oceanside, CA",27.5,20.65,19.9,68.05,0,68.05
1940,Blue Knights,6/29/2017,"Oceanside, CA",27.6,20.65,20.85,69.1,0,69.1
1941,The Academy,6/29/2017,"Oceanside, CA",25.2,19.3,18.95,63.45,0,63.45
1942,Pacific Crest,6/29/2017,"Oceanside, CA",25,18.6,18.2,61.8,0,61.8
1943,Mandarins,6/29/2017,"Oceanside, CA",26.1,20.25,18.95,65.3,0,65.3
1944,The Cavaliers,6/30/2017,"Lisle, IL",29.4,14.8,29.4,73.6,0,73.6
1945,Bluecoats,6/30/2017,"Lisle, IL",30.2,15.2,30,75.4,0,75.4
1946,Blue Stars,6/30/2017,"Lisle, IL",27.4,13.6,27.7,68.7,0,68.7
1947,Boston Crusaders,6/30/2017,"Lisle, IL",28.5,13.9,28.3,70.7,0,70.7
1948,Madison Scouts,6/30/2017,"Lisle, IL",26.6,13.3,26.4,66.3,0,66.3
1949,Troopers,6/30/2017,"Lisle, IL",25.4,12.5,25.5,63.4,0,63.4
1950,Blue Devils,6/30/2017,"Pasadena, CA",29.8,22.55,22.15,74.5,0,74.5
1951,Santa Clara Vanguard,6/30/2017,"Pasadena, CA",29.4,22.15,22.3,73.85,0,73.85
1952,Blue Knights,6/30/2017,"Pasadena, CA",28.4,20.05,21.25,69.7,0,69.7
1953,Phantom Regiment,6/30/2017,"Pasadena, CA",27.1,20.7,20.5,68.3,0,68.3
1954,The Academy,6/30/2017,"Pasadena, CA",25.9,19.15,19.25,64.3,0,64.3
1955,Pacific Crest,6/30/2017,"Pasadena, CA",25.1,18.85,18.65,62.6,0,62.6
1956,Mandarins,6/30/2017,"Pasadena, CA",26.4,20.45,19.35,66.2,0,66.2
1957,The Cadets,7/1/2017,"Clifton, NJ",30.4,30.1,14.9,75.4,0,75.4
1958,Carolina Crown,7/1/2017,"Clifton, NJ",31,30.2,15.3,76.5,0,76.5
1959,Crossmen,7/1/2017,"Clifton, NJ",29.2,28.3,14,71.5,0,71.5
1960,Colts,7/1/2017,"Clifton, NJ",27,25.8,12.7,65.5,0,65.5
1961,Jersey Surf,7/1/2017,"Clifton, NJ",21.4,21.5,11,53.9,0,53.9
1962,Spirit of Atlanta,7/1/2017,"Clifton, NJ",26.2,25.4,13,64.6,0,64.6
1963,Blue Stars,7/1/2017,"La Crosse, WI",28.2,13.7,28,69.9,0,69.9
1964,Bluecoats,7/1/2017,"La Crosse, WI",30.9,15.6,30.4,76.9,0,76.9
1965,The Cavaliers,7/1/2017,"La Crosse, WI",30.1,15.1,29.6,74.8,0,74.8
1966,Boston Crusaders,7/1/2017,"La Crosse, WI",29.2,13.5,28.7,71.4,0,71.4
1967,Troopers,7/1/2017,"La Crosse, WI",25.1,12.3,26.1,63.5,0,63.5
1968,Madison Scouts,7/1/2017,"La Crosse, WI",28.3,14.1,27.2,69.6,0,69.6
1969,Blue Devils,7/1/2017,"Riverside, CA",30.4,23.05,22.65,76.1,0,76.1
1970,Santa Clara Vanguard,7/1/2017,"Riverside, CA",29.8,22.55,22.7,75.05,0,75.05
1971,Blue Knights,7/1/2017,"Riverside, CA",27.9,20.85,21.45,70.2,0,70.2
1972,Phantom Regiment,7/1/2017,"Riverside, CA",28.2,21.3,20.8,70.3,0,70.3
1973,The Academy,7/1/2017,"Riverside, CA",26.4,20.1,19.55,66.05,0,66.05
1974,Mandarins,7/1/2017,"Riverside, CA",27.2,20.8,19.6,67.6,0,67.6
1975,Pacific Crest,7/1/2017,"Riverside, CA",25.6,19.4,18.6,63.6,0,63.6
1976,The Cadets,7/2/2017,"Cranston, RI",30.4,14.9,29.8,75.1,0,75.1
1977,The Academy,7/2/2017,"Mesa, AZ",19.3,10.1,19.4,48.8,0,48.8
1978,Santa Clara Vanguard,7/2/2017,"Mesa, AZ",26.5,13.9,26.3,66.7,0,66.7
1979,Phantom Regiment,7/2/2017,"Mesa, AZ",30.5,15.2,30,75.7,0,75.7
1980,The Cavaliers,7/2/2017,"Cedarburg, WI",29.9,30.5,15,75.4,0,75.4
1981,Boston Crusaders,7/2/2017,"Cedarburg, WI",29.3,29.2,14.6,73.1,0,73.1
1982,Madison Scouts,7/2/2017,"Cedarburg, WI",28.3,27.9,14.1,70.3,0,70.3
1983,Carolina Crown,7/2/2017,"Cranston, RI",31.1,15.1,30.8,77,0,77
1984,Crossmen,7/2/2017,"Cranston, RI",28.7,14.5,28.5,71.7,0,71.7
1985,Colts,7/2/2017,"Cranston, RI",27.2,13,25.7,65.9,0,65.9
1986,Spirit of Atlanta,7/2/2017,"Cranston, RI",25.9,12.4,26.5,64.8,0,64.8
1987,Jersey Surf,7/2/2017,"Cranston, RI",21.9,10.1,20.5,52.5,0,52.5
1988,Genesis,7/2/2017,"Cranston, RI",23.8,11.4,21.8,57,0,57
1989,Bluecoats,7/2/2017,"Mankato, MN",31.2,15.9,31.2,78.3,0,78.3
1990,Blue Stars,7/2/2017,"Mankato, MN",28.8,14,28.8,71.6,0,71.6
1991,Troopers,7/2/2017,"Mankato, MN",25.2,12.6,26.6,64.4,0,64.4
1992,The Cadets,7/3/2017,"Lynn, MA",30.5,15.2,30.7,76.4,0,76.4
1993,Carolina Crown,7/3/2017,"Lynn, MA",31.1,15.5,31,77.6,0,77.6
1994,Crossmen,7/3/2017,"Lynn, MA",29,14.7,28.8,72.5,0,72.5
1995,Colts,7/3/2017,"Lynn, MA",25.6,13.4,27.3,66.3,0,66.3
1996,Jersey Surf,7/3/2017,"Lynn, MA",22,10.2,22.6,54.8,0,54.8
1997,Spirit of Atlanta,7/3/2017,"Lynn, MA",25,12,26.3,63.3,0,63.3
1998,Genesis,7/3/2017,"Lynn, MA",21.8,11.4,24.3,57.5,0,57.5
1999,Santa Clara Vanguard,7/4/2017,"Chickasha, OK",29.9,15.1,30.3,75.3,0,75.3
2000,Phantom Regiment,7/4/2017,"Chickasha, OK",28.9,13.9,28.2,71,0,71
2001,The Academy,7/4/2017,"Chickasha, OK",26.7,13,26.8,66.5,0,66.5
2002,Madison Scouts,7/5/2017,"Wausau, WI",21,22.8,11.7,55.5,0,55.5
2003,Bluecoats,7/5/2017,"Wausau, WI",28.3,28.9,14.2,71.4,0,71.4
2004,Blue Stars,7/5/2017,"Wausau, WI",28.1,29.2,14.5,71.8,0,71.8
2005,Troopers,7/5/2017,"Wausau, WI",25.7,26.2,13.5,65.4,0,65.4
2006,The Cadets,7/6/2017,"Columbia, SC",30.7,22.9,23.1,76.7,0,76.7
2007,Carolina Crown,7/6/2017,"Columbia, SC",31.9,23.6,23.7,79.2,0,79.2
2008,The Cavaliers,7/6/2017,"Columbia, SC",30.8,23.05,23.05,76.9,0,76.9
2009,Boston Crusaders,7/6/2017,"Columbia, SC",29.9,22.3,22.25,74.45,0,74.45
2010,Spirit of Atlanta,7/6/2017,"Columbia, SC",25.9,19.3,20,65.2,0,65.2
2011,Jersey Surf,7/6/2017,"Columbia, SC",22.9,16.75,17.95,57.6,0,57.6
2012,Blue Devils,7/6/2017,"Hillsboro, OR",32.4,24.2,23.35,79.95,0,79.95
2013,Blue Knights,7/6/2017,"Hillsboro, OR",28.8,22.05,22.1,72.95,0,72.95
2014,Seattle Cascades,7/6/2017,"Hillsboro, OR",24.5,19.35,18.55,62.4,0,62.4
2015,Phantom Regiment,7/6/2017,"Rockford, IL",29.5,21.55,22.35,73.4,0,73.4
2016,Bluecoats,7/6/2017,"Rockford, IL",32.2,22.95,24.15,79.3,0,79.3
2017,Santa Clara Vanguard,7/6/2017,"Rockford, IL",31.4,23,24.2,78.6,0,78.6
2018,The Academy,7/6/2017,"Rockford, IL",27.7,20.25,20.95,68.9,0,68.9
2019,Troopers,7/6/2017,"Rockford, IL",26.3,19.75,21.25,67.3,0,67.3
2020,The Cadets,7/7/2017,"Orlando, FL",31.1,23.4,23.95,78.45,0,78.45
2021,Mandarins,7/7/2017,"Sacramento, CA",29.2,21.7,20.5,71.4,0,71.4
2022,Pacific Crest,7/7/2017,"Sacramento, CA",26.9,19.9,19.5,66.3,0,66.3
2023,Carolina Crown,7/7/2017,"Orlando, FL",33.1,24.2,24.6,81.9,0,81.9
2024,The Cavaliers,7/7/2017,"Orlando, FL",32.1,23.6,24.15,79.85,0,79.85
2025,Boston Crusaders,7/7/2017,"Orlando, FL",30.8,23.1,23.1,77,0,77
2026,Colts,7/7/2017,"Orlando, FL",27.2,19.85,20.6,67.65,0,67.65
2027,Jersey Surf,7/7/2017,"Orlando, FL",22.2,16.9,17.9,57,0,57
2028,Spirit of Atlanta,7/7/2017,"Orlando, FL",25.6,19.35,20.4,65.35,0,65.35
2029,Blue Devils,7/7/2017,"Shoreline, WA",32.7,24.8,24.4,81.9,0,81.9
2030,Blue Knights,7/7/2017,"Shoreline, WA",29.7,22.1,23.1,74.9,0,74.9
2031,Seattle Cascades,7/7/2017,"Shoreline, WA",25.6,19.2,18.95,63.75,0,63.75
2032,Pacific Crest,7/8/2017,"Pleasant Hill, CA",26.5,19.75,19.25,65.5,0,65.5
2033,Mandarins,7/8/2017,"Pleasant Hill, CA",28.6,21.65,20.75,71,0,71
2034,Madison Scouts,7/8/2017,"Madison, WI",28.8,21.5,21.85,72.15,0,72.15
2035,Santa Clara Vanguard,7/8/2017,"Madison, WI",32.3,24.3,24.4,81,0,81
2036,Phantom Regiment,7/8/2017,"Madison, WI",29.8,22.75,23.15,75.7,0,75.7
2037,Bluecoats,7/8/2017,"Rochester, MN",32.9,24.2,24.7,81.8,0,81.8
2038,Blue Stars,7/8/2017,"Rochester, MN",29.6,21.9,22.75,74.25,0,74.25
2039,The Academy,7/8/2017,"Rochester, MN",27.8,20.25,21.45,69.5,0,69.5
2040,Crossmen,7/8/2017,"Rochester, MN",29.5,22,22.2,73.7,0,73.7
2041,Troopers,7/8/2017,"Rochester, MN",27.1,19.8,21.5,68.4,0,68.4
2042,The Cadets,7/9/2017,"Jupiter, FL",31.1,23.7,23.8,78.6,0,78.6
2043,The Cavaliers,7/9/2017,"Jupiter, FL",32,24.3,24.25,80.55,0,80.55
2044,Boston Crusaders,7/9/2017,"Jupiter, FL",30.9,23.4,23.5,77.8,0,77.8
2045,Colts,7/9/2017,"Jupiter, FL",27.8,20.9,21.15,69.85,0,69.85
2046,Spirit of Atlanta,7/9/2017,"Jupiter, FL",25.5,19.9,20.7,66.1,0,66.1
2047,Jersey Surf,7/9/2017,"Jupiter, FL",22.5,17.55,18.35,58.4,0,58.4
2048,Blue Devils,7/9/2017,"Tri Cities, WA",33,16.4,32.5,81.9,0,81.9
2049,Blue Knights,7/9/2017,"Tri Cities, WA",29.9,15.3,30.9,76.1,0,76.1
2050,Seattle Cascades,7/9/2017,"Tri Cities, WA",25.7,13.5,25.8,65,0,65
2051,Bluecoats,7/10/2017,"Johnston, IA",33.1,24.6,24.45,82.15,0,82.15
2052,Blue Stars,7/10/2017,"Johnston, IA",30.4,22.7,22.65,75.75,0,75.75
2053,Crossmen,7/10/2017,"Johnston, IA",30.5,22.4,21.95,74.85,0,74.85
2054,The Academy,7/10/2017,"Johnston, IA",28.7,21.1,21.2,71,0,71
2055,Genesis,7/10/2017,"Johnston, IA",24.8,18.95,18.55,62.3,0,62.3
2056,Blue Devils,7/10/2017,"Boise, ID",32.9,16.8,32.8,82.5,0,82.5
2057,Blue Knights,7/10/2017,"Boise, ID",30.3,15.4,31.3,77,0,77
2058,Pacific Crest,7/10/2017,"Boise, ID",27.5,14,26.5,68,0,68
2059,Mandarins,7/10/2017,"Boise, ID",29.1,14.7,28.5,72.3,0,72.3
2060,Seattle Cascades,7/10/2017,"Boise, ID",26.4,13.6,26.1,66.1,0,66.1
2061,The Cadets,7/11/2017,"Atlanta, GA",32,23.65,23.85,79.5,0,79.5
2062,Blue Knights,7/11/2017,"Ogden, UT",31.5,15.1,31.7,78.3,0,78.3
2063,Blue Devils,7/11/2017,"Ogden, UT",34.2,16.8,32.9,83.9,0,83.9
2064,Mandarins,7/11/2017,"Ogden, UT",30.1,14.8,29.4,74.3,0,74.3
2065,Pacific Crest,7/11/2017,"Ogden, UT",27.3,13.6,27.2,68.1,0,68.1
2066,Seattle Cascades,7/11/2017,"Ogden, UT",27.6,12.9,26.5,67,0,67
2067,Santa Clara Vanguard,7/11/2017,"Lebanon, IL",33.3,24.55,25.05,82.9,0,82.9
2068,Phantom Regiment,7/11/2017,"Lebanon, IL",31.3,23.1,23.8,78.2,0,78.2
2069,Madison Scouts,7/11/2017,"Lebanon, IL",29.9,22,23.2,75.1,0,75.1
2070,Genesis,7/11/2017,"Lebanon, IL",25.8,18.9,19.25,63.95,0,63.95
2071,Spirit of Atlanta,7/11/2017,"Atlanta, GA",26.1,19.65,20.7,66.45,0,66.45
2072,The Cavaliers,7/11/2017,"Atlanta, GA",32.7,24.3,24.5,81.5,0,81.5
2073,Boston Crusaders,7/11/2017,"Atlanta, GA",32,23.7,24,79.7,0,79.7
2074,Colts,7/11/2017,"Atlanta, GA",27.7,21.5,21.15,70.35,0,70.35
2075,Jersey Surf,7/11/2017,"Atlanta, GA",22.5,16.7,18,57.2,0,57.2
2076,Carolina Crown,7/13/2017,"Martin, TN",33.9,24.55,25.05,83.5,0,83.5
2077,Boston Crusaders,7/13/2017,"Martin, TN",32.8,24.25,24.5,81.55,0,81.55
2078,Madison Scouts,7/13/2017,"Martin, TN",30.6,22.6,22.75,75.95,0,75.95
2079,Jersey Surf,7/13/2017,"Martin, TN",23.5,18.05,18.15,59.7,0,59.7
2080,Spirit of Atlanta,7/13/2017,"Martin, TN",27.6,20.7,21,69.3,0,69.3
2081,Colts,7/13/2017,"Dubuque, IA",28.2,21.55,21.25,71,0,71
2082,Santa Clara Vanguard,7/13/2017,"Dubuque, IA",34.2,25.1,24.9,84.2,0,84.2
2083,Blue Stars,7/13/2017,"Dubuque, IA",30.2,23.25,22.9,76.35,0,76.35
2084,The Academy,7/13/2017,"Dubuque, IA",29,20.9,21.6,71.5,0,71.5
2085,Crossmen,7/13/2017,"Dubuque, IA",30.7,22.75,22.55,76,0,76
2086,Genesis,7/13/2017,"Dubuque, IA",26.3,19.15,19.2,64.65,0,64.65
2087,The Cadets,7/14/2017,"DeKalb, IL",32.5,24.35,24.2,81.05,0,81.05
2088,Blue Devils,7/14/2017,"Denver, CO",34,25.6,25.4,85,0,85
2089,Carolina Crown,7/14/2017,"Alexandria, KY",33.7,25,25.4,84.1,0,84.1
2090,Boston Crusaders,7/14/2017,"Alexandria, KY",32.9,24.7,24.35,81.95,0,81.95
2091,Madison Scouts,7/14/2017,"Alexandria, KY",30.7,22.9,22.8,76.4,0,76.4
2092,Spirit of Atlanta,7/14/2017,"Alexandria, KY",28.4,20.6,20.8,69.8,0,69.8
2093,Jersey Surf,7/14/2017,"Alexandria, KY",24.8,17.85,18.1,60.75,0,60.75
2094,Blue Knights,7/14/2017,"Denver, CO",31.4,23.65,24.05,79.1,0,79.1
2095,Bluecoats,7/14/2017,"Denver, CO",33.5,25.15,25.2,83.85,0,83.85
2096,Troopers,7/14/2017,"Denver, CO",28,20.85,21.4,70.25,0,70.25
2097,Pacific Crest,7/14/2017,"Denver, CO",27.6,20.55,20.85,69,0,69
2098,Mandarins,7/14/2017,"Denver, CO",29.8,22.35,22.4,74.55,0,74.55
2099,Seattle Cascades,7/14/2017,"Denver, CO",25.8,19.85,20.25,65.9,0,65.9
2100,Phantom Regiment,7/14/2017,"DeKalb, IL",31.3,23.7,23.85,78.85,0,78.85
2101,The Cavaliers,7/14/2017,"DeKalb, IL",33.4,25,24.8,83.2,0,83.2
2102,Santa Clara Vanguard,7/14/2017,"DeKalb, IL",34,25.45,25.4,84.85,0,84.85
2103,Blue Stars,7/14/2017,"DeKalb, IL",30.5,23.4,23.05,76.95,0,76.95
2104,Crossmen,7/14/2017,"DeKalb, IL",30.6,23.1,22.8,76.5,0,76.5
2105,The Academy,7/14/2017,"DeKalb, IL",29.2,21.1,21.7,72,0,72
2106,Colts,7/14/2017,"DeKalb, IL",28.5,21.75,21.3,71.55,0,71.55
2107,The Cadets,7/16/2017,"Olathe, KS",33.7,24.55,24.7,82.95,0,82.95
2108,Colts,7/16/2017,"Olathe, KS",29,21.3,21.9,72.2,0,72.2
2109,Santa Clara Vanguard,7/16/2017,"Olathe, KS",34.9,25.6,25.8,86.3,0,86.3
2110,Phantom Regiment,7/16/2017,"Olathe, KS",32.4,23.3,24.1,79.8,0,79.8
2111,Blue Stars,7/16/2017,"Olathe, KS",30.5,23.1,23.6,77.2,0,77.2
2112,Seattle Cascades,7/16/2017,"Olathe, KS",26,19.25,20.55,65.8,0,65.8
2113,Genesis,7/16/2017,"Olathe, KS",26.8,19.05,20.25,66.1,0,66.1
2114,Bluecoats,7/16/2017,"El Dorado, KS",34,25.35,25.95,85.3,0,85.3
2115,Blue Devils,7/16/2017,"El Dorado, KS",34.5,25.7,25.8,86,0,86
2116,Blue Knights,7/16/2017,"El Dorado, KS",32.6,23.95,24.2,80.75,0,80.75
2117,Mandarins,7/16/2017,"El Dorado, KS",29.9,22.55,22.55,75,0,75
2118,Pacific Crest,7/16/2017,"El Dorado, KS",26.7,20.75,21.05,68.5,0,68.5
2119,Carolina Crown,7/16/2017,"Bentonville, AR",34.1,25,25.45,84.55,0,84.55
2120,The Academy,7/16/2017,"Bentonville, AR",28.6,21.8,21.8,72.2,0,72.2
2121,Boston Crusaders,7/16/2017,"Bentonville, AR",32.8,24.8,24.35,81.95,0,81.95
2122,Crossmen,7/16/2017,"Bentonville, AR",31,23.25,22.5,76.75,0,76.75
2123,Madison Scouts,7/16/2017,"Bentonville, AR",29.2,23.1,21.95,74.25,0,74.25
2124,Jersey Surf,7/16/2017,"Bentonville, AR",24.5,17.85,17.7,60.05,0,60.05
2125,Spirit of Atlanta,7/16/2017,"Bentonville, AR",27.9,21.15,20.5,69.55,0,69.55
2126,The Cadets,7/17/2017,"Broken Arrow, OK",32.8,24.4,24.45,81.65,0,81.65
2127,The Cavaliers,7/17/2017,"Broken Arrow, OK",32.9,25.15,25.2,83.25,0,83.25
2128,Carolina Crown,7/17/2017,"Broken Arrow, OK",34.2,25.35,26.3,85.85,0,85.85
2129,Phantom Regiment,7/17/2017,"Broken Arrow, OK",31.9,23.9,23.9,79.7,0,79.7
2130,Blue Knights,7/17/2017,"Broken Arrow, OK",31.7,23.7,24.4,79.8,0,79.8
2131,Bluecoats,7/17/2017,"Broken Arrow, OK",34.1,25.2,25.85,85.15,0,85.15
2132,Santa Clara Vanguard,7/17/2017,"Broken Arrow, OK",34.4,25.95,25.9,86.25,0,86.25
2133,Blue Devils,7/17/2017,"Broken Arrow, OK",34.9,26.1,25.75,86.75,0,86.75
2134,The Cadets,7/19/2017,"Denton, TX",33,24.95,25.1,83.05,0,83.05
2135,Carolina Crown,7/19/2017,"Belton, TX",35.1,25.9,26.4,87.4,0,87.4
2136,Blue Stars,7/19/2017,"Belton, TX",31.6,24.3,24.2,80.1,0,80.1
2137,Boston Crusaders,7/19/2017,"Belton, TX",33.7,25.8,25.2,84.7,0,84.7
2138,Crossmen,7/19/2017,"Belton, TX",32.3,24.4,23.65,80.35,0,80.35
2139,The Academy,7/19/2017,"Belton, TX",29.8,22.6,22.4,74.8,0,74.8
2140,Madison Scouts,7/19/2017,"Belton, TX",30.2,22.95,22.75,75.9,0,75.9
2141,Troopers,7/19/2017,"Belton, TX",29.4,21.4,21.9,72.7,0,72.7
2142,Colts,7/19/2017,"Belton, TX",29.1,21.95,21.65,72.7,0,72.7
2143,Mandarins,7/19/2017,"Belton, TX",30.6,23.3,22.85,76.75,0,76.75
2144,Jersey Surf,7/19/2017,"Belton, TX",24.6,19,18.65,62.25,0,62.25
2145,Genesis,7/19/2017,"Belton, TX",26.4,20.55,19.75,66.7,0,66.7
2146,The Cavaliers,7/19/2017,"Denton, TX",33.7,25.7,25.5,84.9,0,84.9
2147,Bluecoats,7/19/2017,"Denton, TX",34.2,25.8,26.35,86.35,0,86.35
2148,Santa Clara Vanguard,7/19/2017,"Denton, TX",34.6,26.35,26.15,87.1,0,87.1
2149,Blue Knights,7/19/2017,"Denton, TX",32.2,24.2,25.2,81.6,0,81.6
2150,Phantom Regiment,7/19/2017,"Denton, TX",32,24,24.3,80.3,0,80.3
2151,Pacific Crest,7/19/2017,"Denton, TX",27,21.5,20.75,69.25,0,69.25
2152,Seattle Cascades,7/19/2017,"Denton, TX",26,19.75,20.45,66.2,0,66.2
2153,Spirit of Atlanta,7/19/2017,"Denton, TX",27.9,20.15,21.55,69.6,0,69.6
2154,Santa Clara Vanguard,7/20/2017,"Houston, TX",35.6,26.35,26.65,88.6,0,88.6
2155,Phantom Regiment,7/20/2017,"Houston, TX",32.8,24.25,24.8,81.85,0,81.85
2156,The Cavaliers,7/20/2017,"Houston, TX",33.6,25.4,25.9,84.9,0,84.9
2157,Blue Devils,7/20/2017,"Houston, TX",35.7,26.65,26.65,89,0,89
2158,Bluecoats,7/20/2017,"Houston, TX",34.6,25.65,26.2,86.45,0,86.45
2159,Carolina Crown,7/20/2017,"Houston, TX",35.5,25.55,26.6,87.65,0,87.65
2160,Blue Knights,7/20/2017,"Houston, TX",33.1,24,25.45,82.55,0,82.55
2161,Crossmen,7/20/2017,"Houston, TX",32.1,24.1,23.9,80.1,0,80.1
2162,The Cadets,7/21/2017,"San Antonio, TX",34.3,25.575,25.1,84.975,0,84.975
2163,Blue Devils,7/21/2017,"San Antonio, TX",36.275,27.15,26.675,90.1,0,90.1
2164,Santa Clara Vanguard,7/21/2017,"San Antonio, TX",36.2,26.8,26.625,89.625,0,89.625
2165,Carolina Crown,7/21/2017,"San Antonio, TX",36,26.375,26.8,89.175,0,89.175
2166,Boston Crusaders,7/21/2017,"San Antonio, TX",34.7,25.4,25.525,85.625,0,85.625
2167,Bluecoats,7/21/2017,"San Antonio, TX",35.55,26.125,26.35,88.025,0,88.025
2168,The Cavaliers,7/21/2017,"San Antonio, TX",34.75,26.4,25.85,87,0,87
2169,Phantom Regiment,7/21/2017,"San Antonio, TX",33.475,25.35,24.525,83.35,0,83.35
2170,Blue Knights,7/21/2017,"San Antonio, TX",33.5,24.05,24.975,82.525,0,82.525
2171,Blue Stars,7/21/2017,"San Antonio, TX",31.95,24.15,23.95,80.05,0,80.05
2172,Crossmen,7/21/2017,"San Antonio, TX",32.2,24.25,23.8,80.25,0,80.25
2173,Madison Scouts,7/21/2017,"San Antonio, TX",31.25,23.6,23.175,78.025,0,78.025
2174,Colts,7/21/2017,"San Antonio, TX",29.5,22.2,21.975,73.675,0,73.675
2175,The Academy,7/21/2017,"San Antonio, TX",30.45,22.7,22.65,75.8,0,75.8
2176,Mandarins,7/21/2017,"San Antonio, TX",31.3,24.25,22.775,78.325,0,78.325
2177,Troopers,7/21/2017,"San Antonio, TX",30.15,21.7,22.125,73.975,0,73.975
2178,Pacific Crest,7/21/2017,"San Antonio, TX",28.2,22,20.475,70.675,0,70.675
2179,Spirit of Atlanta,7/21/2017,"San Antonio, TX",28.6,21.2,21.625,71.425,0,71.425
2180,Seattle Cascades,7/21/2017,"San Antonio, TX",27,19.95,20.05,67,0,67
2181,Genesis,7/21/2017,"San Antonio, TX",27.35,20.05,20.5,67.9,0,67.9
2182,Jersey Surf,7/21/2017,"San Antonio, TX",25.75,18.8,18.975,63.525,0,63.525
2183,The Cadets,7/23/2017,"Dallas, TX",34.7,25.9,25.6,86.2,0,86.2
2184,Bluecoats,7/23/2017,"Dallas, TX",35.9,26.55,26.8,89.25,0,89.25
2185,Carolina Crown,7/23/2017,"Dallas, TX",36.3,26.7,26.8,89.8,0,89.8
2186,Blue Devils,7/23/2017,"Dallas, TX",36.9,27.55,26.75,91.2,0,91.2
2187,Boston Crusaders,7/23/2017,"Dallas, TX",34.5,26.05,25.7,86.25,0,86.25
2188,Crossmen,7/23/2017,"Dallas, TX",32.6,24.7,24,81.3,0,81.3
2189,Colts,7/23/2017,"Dallas, TX",29.7,22.9,22.3,74.9,0,74.9
2190,Troopers,7/23/2017,"Dallas, TX",29.6,22.15,22.65,74.4,0,74.4
2191,Mandarins,7/23/2017,"Dallas, TX",31.6,24.35,22.8,78.75,0,78.75
2192,Jersey Surf,7/23/2017,"Dallas, TX",25.7,19.75,18.9,64.35,0,64.35
2193,The Cavaliers,7/23/2017,"Lafayette, LA",35.4,26,26.1,87.5,0,87.5
2194,Blue Stars,7/23/2017,"Lafayette, LA",32.2,24.35,24.3,80.85,0,80.85
2195,Madison Scouts,7/23/2017,"Lafayette, LA",32.4,23.9,23.8,80.1,0,80.1
